CustomerID,Id khách hàng,Company(Đơn vị),City(Thành phố),Province(Tỉnh),Province Code(Mã vùng),District(Quận Huyện),District Code(Mã Quận Huyện),Ward(Phường Xã),Ward Code(Mã Phường Xã),Country(Quốc gia),Country Code(Mã quốc gia),Zip,Accepts Marketing(Nhận quảng cáo),Tags,Note(Ghi chú),Giới tính,Ngày sinh,Total Spent(Tổng chi tiêu),Total Orders(Tổng đơn hàng)
KH00373,17446145,,,,,,,,,Vietnam,VN,,no,sapo_social,,male,,1727000,2
KH00374,17446146,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00375,17446147,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00376,17446148,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00377,17446149,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận 8,37.0,Phường 5,9450.0,Vietnam,VN,,no,sapo_social,,male,,1478000,3
KH00378,17446150,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00379,17446151,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00380,17446152,,,,,,,,,,,,no,,,male,,0,0
KH00381,17446153,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00382,17446154,,,,,,,,,,,,no,,,male,,0,0
KH00383,17446155,,,,,,,,,,,,no,,,male,,0,0
KH00384,17446156,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00385,17446157,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00386,17446158,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00387,17446159,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00388,17446160,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00389,17446161,,,,,,,,,Vietnam,VN,,no,,,other,,2670000,3
KH00390,17446162,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00391,17446163,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00392,17446164,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00393,17446166,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00394,17446167,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00395,17446168,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00396,17446169,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00397,17446170,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00398,17446171,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00399,17446172,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00400,17446173,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00401,17446174,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00402,17446175,,,,,,,,,,,,no,,,male,,450000,1
KH00403,17446176,,,,,,,,,,,,no,,,female,,0,0
KH00404,17446177,,,,,,,,,,,,no,,,male,,0,0
KH00405,17446178,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00406,17446179,,,,,,,,,,,,no,,,male,,0,0
KH00407,17446180,,,,,,,,,,,,no,,,male,,0,0
KH00408,17446181,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00409,17446182,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00410,17446183,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00411,17446184,,,,,,,,,,,,no,,,female,,0,0
KH00412,17446185,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00413,17446186,,,,,,,,,,,,no,,,male,,0,0
KH00414,17446187,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00415,17446188,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00416,17446189,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00417,17446190,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00418,17446191,,,,,,,,,,,,no,,,other,,0,0
KH00419,17446192,,,,,,,,,Vietnam,VN,,no,,,female,,330000,1
KH00420,17446193,,,,,,,,,,,,no,,,other,,0,0
KH00421,17446194,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00422,17446195,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00423,17446196,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00424,17446197,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00425,17446198,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00426,17446199,,,,,,,,,,,,no,,,female,,0,0
KH00427,17446200,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00428,17446201,,,,,,,,,,,,no,,,male,,0,0
KH00429,17446202,,,,,,,,,,,,no,,,male,,0,0
KH00430,17446203,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00431,17446204,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00432,17446205,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00433,17446206,,,,,,,,,,,,no,,,male,,0,0
KH00434,17446207,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00435,17446208,,,,,,,,,,,,no,,,male,,0,0
KH00436,17446209,,,,,,,,,,,,no,,,male,,0,0
KH00437,17446210,,,,,,,,,,,,no,,,male,,0,0
KH00438,17446211,,,,,,,,,,,,no,,,female,,0,0
KH00439,17446212,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00440,17446213,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00441,17446214,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00442,17446215,,,,,,,,,,,,no,,,female,,0,0
KH00443,17446216,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00444,17446217,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00445,17446218,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00446,17446219,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00447,17446220,,,,,,,,,,,,no,,,female,,0,0
KH00448,17446221,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00449,17446222,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00450,17446223,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00451,17446224,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00452,17446225,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00453,17446226,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00454,17446227,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00455,17446228,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00456,17446229,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00457,17446230,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00458,17446231,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00459,17446232,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00460,17446233,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00461,17446234,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00462,17446235,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00463,17446236,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00464,17446237,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00465,17446238,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00466,17446239,,,,,,,,,,,,no,,,male,,0,0
KH00467,17446240,,,,,,,,,,,,no,,,male,,0,0
KH00468,17446241,,,,,,,,,,,,no,,,male,,0,0
KH00469,17446242,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00470,17446243,,,,,,,,,,,,no,,,other,,0,0
KH00471,17446244,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00472,17446245,,,,,,,,,,,,no,,,male,,0,0
KH00473,17446246,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00474,17446247,,,,,,,,,,,,no,,,male,,0,0
KH00475,17446248,,,,,,,,,,,,no,,,female,,0,0
KH00476,17446249,,,,,,,,,,,,no,,,female,,0,0
KH00477,17446250,,,,,,,,,,,,no,,,other,,0,0
KH00478,17446251,,,,,,,,,,,,no,,,male,,0,0
KH00479,17446252,,,,,,,,,Vietnam,VN,,no,,,male,,470000,1
KH00480,17446253,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00481,17446254,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00482,17446255,,,,,,,,,,,,no,,,male,,0,0
KH00483,17446256,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00484,17446257,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00485,17446258,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00486,17446259,,,,,,,,,,,,no,,,female,,0,0
KH00487,17446260,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00488,17446261,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00489,17446262,,,,,,,,,,,,no,,,male,,0,0
KH00490,17446263,,,,,,,,,,,,no,,,female,,0,0
KH00491,17446264,,,,,,,,,,,,no,,,male,,0,0
KH00492,17446265,,,,,,,,,,,,no,,,male,,0,0
KH00493,17446266,,,,,,,,,Vietnam,VN,,no,sapo_social,,female,,8564000,21
KH00494,17446267,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00495,17446268,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00496,17446269,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00497,17446270,,,,,,,,,,,,no,,,female,,0,0
KH00498,17446271,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00499,17446272,,,,,,,,,,,,no,,,male,,0,0
KH00500,17446273,,,,,,,,,,,,no,,,male,,0,0
KH00501,17446274,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00502,17446275,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00503,17446276,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00504,17446277,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00505,17446278,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00506,17446279,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00507,17446280,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00508,17446281,,,,,,,,,,,,no,,,female,,0,0
KH00509,17446282,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00510,17446283,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00511,17446284,,,,,,,,,Vietnam,VN,,no,,,other,,4750000,2
KH00512,17446285,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00513,17446286,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00514,17446287,,,,,,,,,,,,no,,,male,,0,0
KH00515,17446288,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00516,17446289,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00517,17446290,,,,,,,,,,,,no,,,female,,0,0
KH00518,17446291,,,,,,,,,,,,no,,,male,,490000,1
KH00519,17446292,,,,,,,,,,,,no,,,male,,0,0
KH00520,17446293,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00521,17446294,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00522,17446295,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00523,17446296,,,,,,,,,,,,no,,,male,,0,0
KH00524,17446297,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00525,17446298,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận Bình Thạnh,45.0,Phường 13,9279.0,Vietnam,VN,,no,sapo_social,,male,,0,1
KH00526,17446299,,,,,,,,,,,,no,,,male,,0,0
KH00527,17446300,,Đồng Nai,Đồng Nai,21.0,,,,,Vietnam,VN,,no,,,female,,500000,1
KH00528,17446301,,,,,,,,,,,,no,,,female,,0,0
KH00529,17446302,,Đồng Nai,Đồng Nai,21.0,,,,,Vietnam,VN,,no,,,female,,0,0
KH00530,17446303,,,,,,,,,,,,no,,,male,,0,0
KH00531,17446304,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00532,17446305,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00533,17446306,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00534,17446307,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00535,17446308,,,,,,,,,,,,no,,,male,,0,0
KH00536,17446309,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00537,17446310,,,,,,,,,,,,no,,,female,,0,0
KH00538,17446311,,,,,,,,,,,,no,,,female,,0,0
KH00539,17446312,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00540,17446313,,,,,,,,,,,,no,,,female,,0,0
KH00541,17446314,,,,,,,,,,,,no,,,female,,0,0
KH00542,17446315,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận Bình Thạnh,45.0,Phường 26,9282.0,Vietnam,VN,,no,sapo_social,,male,,1040000,2
KH00543,17446316,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00544,17446317,,,,,,,,,,,,no,,,male,,0,0
KH00545,17446318,,,,,,,,,,,,no,,,female,,0,0
KH00546,17446319,,,,,,,,,,,,no,,,female,,0,0
KH00547,17446320,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00548,17446321,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00549,17446322,,,,,,,,,,,,no,,,male,,0,0
KH00550,17446323,,,,,,,,,,,,no,,,male,,0,0
KH00551,17446324,,,,,,,,,,,,no,,,male,,0,0
KH00552,17446325,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00553,17446326,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận 3,32.0,Phường 5,9361.0,Vietnam,VN,,no,sapo_social,,female,,492000,1
KH00554,17446327,,,,,,,,,,,,no,,,male,,0,0
KH00555,17446328,,,,,,,,,,,,no,,,female,,0,0
KH00556,17446329,,,,,,,,,,,,no,,,male,,0,0
KH00557,17446330,,,,,,,,,,,,no,,,male,,0,0
KH00558,17446331,,,,,,,,,,,,no,,,male,,0,0
KH00559,17446332,,,,,,,,,,,,no,,,male,,0,0
KH00560,17446333,,,,,,,,,,,,no,,,male,,0,0
KH00561,17446334,,,,,,,,,,,,no,,,male,,0,0
KH00562,17446335,,,,,,,,,,,,no,,,male,,0,0
KH00563,17446336,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00564,17446337,,,,,,,,,,,,no,,,male,,0,0
KH00565,17446338,,,,,,,,,Vietnam,VN,,no,sapo_social,,other,,1617000,2
KH00566,17446339,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00567,17446340,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00568,17446341,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00569,17446342,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00570,17446343,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00571,17446344,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00572,17446345,,Khánh Hòa,Khánh Hòa,32.0,,,,,Vietnam,VN,,no,,,male,,0,0
KH00573,17446346,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00574,17446347,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00575,17446348,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00576,17446349,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00577,17446350,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00578,17446351,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00579,17446352,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00580,17446353,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00581,17446354,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00582,17446355,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00583,17446356,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00584,17446357,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00585,17446358,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00586,17446359,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00587,17446360,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00588,17446361,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00589,17446362,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00590,17446363,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00591,17446364,,,,,,,,,,,,no,,,female,,0,0
KH00592,17446365,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00593,17446366,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00594,17446367,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00595,17446368,,,,,,,,,,,,no,,,female,,0,0
KH00596,17446369,,,,,,,,,,,,no,,,male,,0,0
KH00597,17446370,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00598,17446371,,,,,,,,,,,,no,,,male,,0,0
KH00599,17446372,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00600,17446373,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00601,17446374,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00602,17446375,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00603,17446376,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00604,17446377,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00605,17446378,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00606,17446379,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00607,17446380,,,,,,,,,,,,no,,,female,,0,0
KH00608,17446381,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00609,17446382,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00610,17446383,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00611,17446384,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00612,17446385,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00613,17446386,,Bến Tre,Bến Tre,9.0,,,,,Vietnam,VN,,no,,,male,,25000000,1
KH00614,17446387,,,,,,,,,,,,no,,,male,,0,0
KH00615,17446388,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00616,17446389,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00617,17446390,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00618,17446391,,,,,,,,,,,,no,,,male,,0,0
KH00619,17446392,,,,,,,,,,,,no,,,male,,0,0
KH00620,17446393,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00621,17446394,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00622,17446395,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00623,17446396,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00624,17446397,,,,,,,,,,,,no,,,male,,0,0
KH00625,17446398,,,,,,,,,,,,no,,,male,,0,0
KH00626,17446399,,,,,,,,,,,,no,,,male,,0,0
KH00627,17446400,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00628,17446401,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00629,17446402,,,,,,,,,,,,no,,,male,,0,0
KH00630,17446403,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00631,17446404,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00632,17446405,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00633,17446406,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00634,17446407,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00635,17446408,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00636,17446409,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00637,17446410,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00638,17446411,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00639,17446412,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00640,17446414,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00641,17446415,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00642,17446416,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00643,17446417,,,,,,,,,,,,no,,,female,,0,0
KH00644,17446418,,,,,,,,,,,,no,,,other,,0,0
KH00645,17446419,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00646,17446420,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00647,17446421,,,,,,,,,,,,no,,,female,,0,0
KH00648,17446422,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00649,17446423,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00650,17446424,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00651,17446425,,,,,,,,,,,,no,,,male,,0,0
KH00652,17446426,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00653,17446427,,,,,,,,,,,,no,,,male,,0,0
KH00654,17446428,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận 7,36.0,Phường Tân Hưng,9469.0,Vietnam,VN,,no,,,male,,1275000,1
KH00655,17446429,,,,,,,,,,,,no,,,male,,0,0
KH00656,17446430,,,,,,,,,,,,no,,,female,,0,0
KH00657,17446431,,,,,,,,,,,,no,,,male,,0,0
KH00658,17446432,,,,,,,,,,,,no,,,female,,0,0
KH00659,17446433,,,,,,,,,,,,no,,,male,,0,0
KH00660,17446434,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận Bình Thạnh,45.0,Phường 22,9296.0,Vietnam,VN,,no,sapo_social,,other,,460000,2
KH00661,17446435,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00662,17446436,,,,,,,,,,,,no,,,other,,0,0
KH00663,17446437,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00664,17446438,,Tây Ninh,Tây Ninh,53.0,,,,,Vietnam,VN,,no,,,male,,0,0
KH00665,17446439,,,,,,,,,,,,no,,,male,,0,0
KH00666,17446440,,,,,,,,,,,,no,,,male,,0,0
KH00667,17446441,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00668,17446442,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00669,17446443,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00670,17446444,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00671,17446445,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00672,17446446,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00673,17446447,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00674,17446448,,,,,,,,,,,,no,,,male,,0,0
KH00675,17446449,,,,,,,,,,,,no,,,male,,0,0
KH00676,17446450,,,,,,,,,,,,no,,,female,,0,0
KH00677,17446451,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00678,17446452,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00679,17446453,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00680,17446454,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00681,17446455,,,,,,,,,,,,no,,,female,,0,0
KH00682,17446456,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00683,17446457,,,,,,,,,,,,no,,,male,,0,0
KH00684,17446458,,,,,,,,,,,,no,,,male,,0,0
KH00685,17446459,,,,,,,,,,,,no,,,male,,3594000,1
KH00686,17446460,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00687,17446461,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00688,17446462,,,,,,,,,,,,no,,,male,,0,0
KH00689,17446463,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00690,17446464,,,,,,,,,,,,no,,,female,,0,0
KH00691,17446465,,,,,,,,,,,,no,,,male,,0,0
KH00692,17446466,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00693,17446467,,,,,,,,,,,,no,,,male,,0,0
KH00694,17446468,,,,,,,,,,,,no,,,male,,0,0
KH00695,17446469,,,,,,,,,,,,no,,,male,,0,0
KH00696,17446470,,,,,,,,,,,,no,,,male,,0,0
KH00697,17446471,,,,,,,,,,,,no,,,female,,0,0
KH00698,17446473,,,,,,,,,,,,no,,,male,,0,0
KH00699,17446474,,,,,,,,,,,,no,,,male,,0,0
KH00700,17446475,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00701,17446476,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00702,17446477,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00703,17446478,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00704,17446479,,,,,,,,,,,,no,,,male,,0,0
KH00705,17446480,,,,,,,,,,,,no,,,female,,0,0
KH00706,17446481,,,,,,,,,,,,no,,,male,,0,0
KH00707,17446482,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00708,17446483,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00709,17446484,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00710,17446485,,,,,,,,,,,,no,,,male,,0,0
KH00711,17446486,,,,,,,,,,,,no,,,female,,0,0
KH00712,17446487,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00713,17446488,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00714,17446489,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00715,17446490,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00716,17446491,,,,,,,,,,,,no,,,female,,0,0
KH00717,17446492,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00718,17446493,,,,,,,,,,,,no,,,female,,0,0
KH00719,17446494,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00720,17446495,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00721,17446496,,,,,,,,,,,,no,,,male,,0,0
KH00722,17446497,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00723,17446498,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00724,17446499,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00725,17446500,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00726,17446501,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00727,17446502,,,,,,,,,,,,no,,,male,,0,0
KH00728,17446503,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00729,17446504,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00730,17446505,,Cần Thơ,Cần Thơ,16.0,,,,,Vietnam,VN,,no,,,male,,0,0
KH00731,17446506,,,,,,,,,,,,no,,,male,,0,0
KH00732,17446507,,,,,,,,,,,,no,,,male,,0,0
KH00733,17446508,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00734,17446509,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00735,17446510,,,,,,,,,,,,no,,,female,,0,0
KH00736,17446511,,,,,,,,,Vietnam,VN,,no,,,male,,1800000,1
KH00737,17446512,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00738,17446513,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH00739,17446514,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00740,17446515,,,,,,,,,,,,no,,,male,,0,0
KH00741,17446516,,,,,,,,,,,,no,,,female,,0,0
KH00742,17446517,,,,,,,,,,,,no,,,female,,0,0
KH00743,17446518,,,,,,,,,,,,no,,,male,,0,0
KH00744,17446519,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH00745,17446520,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH00746,17446521,,,,,,,,,Vietnam,VN,,no,,,other,,800000,1
