STT,Mã đơn hàng,Nguồn,Nhân viên tạo đơn,Mã SKU,Số lượng sản phẩm,Giá sản phẩm,Tổng số lượng sản phẩm,Tổng tiền,Ngày tạo đơn
3761.0,HD1402,Zalo,Sale Kim Yến,CTG000570,3,1500000,6,8250000,28-03-2025 18:53
,HD1402,Zalo,Sale Kim Yến,CTG000549,3,1250000,6,8250000,28-03-2025 18:53
3767.0,HD1396,POS,,CTG000408,1,850000,3,2234000,27-03-2025 19:01
,HD1396,POS,,CTG000457,1,500000,3,2234000,27-03-2025 19:01
,HD1396,POS,,CTG000563,1,884000,3,2234000,27-03-2025 19:01
3772.0,HD1390,POS,,CTG000644,1,650000,1,650000,27-03-2025 16:37
3773.0,HD1389,POS,,CTG000378,1,357000,1,357000,27-03-2025 16:17
3774.0,HD1384,POS,Sale Kim Yến,CTG000349,1,350000,1,336000,27-03-2025 11:05
3775.0,HD1383,POS,Sale Kim Yến,CTG000606,1,220000,1,220000,27-03-2025 11:02
3777.0,HD1381,Zalo,CTG,CTG000451,1,600000,3,2369000,26-03-2025 19:22
,HD1381,Zalo,CTG,CTG000395,1,790000,3,2369000,26-03-2025 19:22
,HD1381,Zalo,CTG,CTG000465,1,900000,3,2369000,26-03-2025 19:22
3785.0,HD1373,Zalo,Sale Kim Yến,CTG000458,1,625000,1,625000,26-03-2025 11:51
3786.0,HD1372,Zalo,Sale Kim Yến,CTG000395,0,790000,0,0,26-03-2025 11:37
,HD1372,Zalo,Sale Kim Yến,CTG000451,0,600000,0,0,26-03-2025 11:37
,HD1372,Zalo,Sale Kim Yến,CTG000465,0,900000,0,0,26-03-2025 11:37
3789.0,HD1369,POS,Sale Kim Yến,CTG000543,1,692000,1,692000,25-03-2025 17:25
3790.0,HD1368,POS,,CTG000700,30,940000,30,25650000,25-03-2025 16:41
3791.0,HD1367,POS,,CTG000700,0,940000,0,0,25-03-2025 16:29
3792.0,HD1366,POS,Sale Kim Yến,CTG000504,1,1650000,1,1650000,25-03-2025 16:12
3801.0,HD1357,Zalo,Sale Kim Yến,CTG000409,1,2475000,2,2595000,23-03-2025 17:23
3809.0,HD1349,POS,,CTG000637,2,310000,2,620000,22-03-2025 16:29
3811.0,HD1347,Facebook,,CTG000448,2,700000,2,1260000,22-03-2025 13:31
3812.0,HD1346,POS,,CTG000376,1,514000,1,514000,22-03-2025 10:57
3813.0,HD1345,POS,,CTG000653,1,384000,2,694000,22-03-2025 10:03
,HD1345,POS,,CTG000637,1,310000,2,694000,22-03-2025 10:03
3824.0,HD1334,POS,,CTG000433,2,490000,2,980000,19-03-2025 19:09
3826.0,HD1332,POS,Sale Kim Yến,CTG000704,1,450000,1,436500,19-03-2025 11:33
3828.0,HD1330,POS,,CTG000698,1,350000,1,350000,18-03-2025 19:55
3829.0,HD1329,POS,,CTG000518,1,570000,2,954000,18-03-2025 16:19
,HD1329,POS,,CTG000653,1,384000,2,954000,18-03-2025 16:19
3831.0,HD1327,POS,Sale Kim Yến,CTG000660,1,950000,1,950000,18-03-2025 12:26
3832.0,HD1326,Facebook,Sale Kim Yến,CTG000013,0,285000,0,0,18-03-2025 11:19
3833.0,HD1325,POS,Sale Kim Yến,CTG000649,0,891000,0,0,18-03-2025 10:47
,HD1325,POS,Sale Kim Yến,CTG000448,0,700000,0,0,18-03-2025 10:47
3834.0,HD1324,Zalo,Sale Kim Yến,CTG000448,1,700000,3,2482000,18-03-2025 09:34
,HD1324,Zalo,Sale Kim Yến,CTG000649,2,891000,3,2482000,18-03-2025 09:34
3835.0,HD1323,Zalo,Sale Kim Yến,CTG000013,0,285000,0,0,17-03-2025 19:14
3839.0,HD1319,POS,Sale Kim Yến,CTG000608,1,265000,3,855000,17-03-2025 15:27
,HD1319,POS,Sale Kim Yến,CTG000610,2,295000,3,855000,17-03-2025 15:27
3840.0,HD1318,Zalo,Sale Kim Yến,CTG000633,1,740000,1,804000,17-03-2025 09:17
3841.0,HD1317,POS,,CTG000471,11,1107000,11,10350450,16-03-2025 15:59
3842.0,HD1316,POS,Sale Kim Yến,CTG000424,1,600000,2,750000,16-03-2025 11:03
,HD1316,POS,Sale Kim Yến,CTG000016,1,150000,2,750000,16-03-2025 11:03
3844.0,HD1314,POS,Sale Kim Yến,CTG000531,1,1280000,1,1280000,16-03-2025 09:39
3845.0,HD1313,Admin,,CTG000651,1,595000,1,595000,15-03-2025 19:25
3848.0,HD1310,Admin,,CTG000601,1,100000,1,100000,15-03-2025 18:37
,HD1309,POS,Sale Kim Yến,CTG000458,1,625000,3,1995000,15-03-2025 16:58
3851.0,HD1307,Zalo,,CTG000719,60,70000,60,4040000,15-03-2025 15:50
3852.0,HD1306,Zalo,CTG,CTG000378,1,357000,1,379000,15-03-2025 15:11
3853.0,HD1305,POS,,CTG000013,1,285000,4,1125000,15-03-2025 14:10
,HD1305,POS,,,2,120000,4,1125000,15-03-2025 14:10
,HD1305,POS,,CTG000425,1,600000,4,1125000,15-03-2025 14:10
,HD1303,POS,,CTG000395,1,790000,2,910000,14-03-2025 20:00
3857.0,HD1301,POS,,CTG000452,1,571000,3,1881000,14-03-2025 17:44
,HD1301,POS,,CTG000512,1,560000,3,1881000,14-03-2025 17:44
,HD1301,POS,,CTG000577,1,750000,3,1881000,14-03-2025 17:44
3859.0,HD1299,Zalo,,CTG000646,1,425000,3,1615000,14-03-2025 13:00
,HD1299,Zalo,,CTG000651,2,595000,3,1615000,14-03-2025 13:00
3860.0,HD1298,POS,,CTG000376,1,514000,1,514000,14-03-2025 10:28
3862.0,HD1296,POS,Sale Kim Yến,CTG000598,2,380000,2,760000,13-03-2025 19:30
3863.0,HD1295,POS,Sale Kim Yến,CTG000538,1,360000,2,1004000,13-03-2025 19:11
,HD1295,POS,Sale Kim Yến,CTG000516,1,644000,2,1004000,13-03-2025 19:11
3868.0,HD1290,POS,,CTG000377,1,990000,1,990000,13-03-2025 10:11
3873.0,HD1285,Facebook,,CTG000471,1,1107000,1,1107000,11-03-2025 12:57
3875.0,HD1283,POS,Sale Kim Yến,CTG000433,1,490000,1,490000,11-03-2025 12:20
3878.0,HD1279,POS,,CTG000538,1,360000,2,785000,10-03-2025 20:57
,HD1277,POS,Sale Kim Yến,CTG000369,1,220000,4,3190000,10-03-2025 14:18
3883.0,HD1274,Zalo,,CTG000633,1,740000,1,800000,09-03-2025 19:33
,HD1273,POS,,CTG000651,1,850000,3,1510000,09-03-2025 19:20
3885.0,HD1272,POS,,CTG000348,1,410000,1,400000,09-03-2025 19:12
3889.0,HD1268,POS,,CTG000580,1,280000,1,280000,09-03-2025 17:13
3890.0,HD1267,POS,,CTG000704,1,450000,1,432000,09-03-2025 16:23
3891.0,HD1266,Zalo,,CTG000412,12,295000,12,3894000,09-03-2025 15:37
3892.0,HD1265,POS,,CTG000349,1,350000,1,350000,09-03-2025 15:24
3896.0,HD1261,POS,,CTG000378,1,357000,1,357000,09-03-2025 11:20
3900.0,HD1257,POS,Sale Kim Yến,CTG000598,1,380000,1,304000,08-03-2025 17:32
,HD1244,POS,Sale Kim Yến,CTG000438,1,1390000,2,1815000,07-03-2025 19:13
3912.0,HD1243,POS,Sale Kim Yến,CTG000408,1,850000,1,850000,07-03-2025 18:34
3913.0,HD1242,POS,Sale Kim Yến,CTG000413,1,1000000,1,1000000,07-03-2025 17:53
3914.0,HD1241,Zalo,Sale Kim Yến,CTG000417,2,420000,2,860000,07-03-2025 15:29
,HD1240,Zalo,CTG,CTG000382,6,735000,12,5010000,07-03-2025 13:17
,HD1237,POS,,CTG000556,1,540000,3,1836000,06-03-2025 18:34
,HD1237,POS,,CTG000651,1,850000,3,1836000,06-03-2025 18:34
3919.0,HD1236,POS,Sale Kim Yến,CTG000483,1,570000,1,570000,06-03-2025 17:09
3920.0,HD1235,POS,Sale Kim Yến,CTG000512,1,560000,1,560000,06-03-2025 15:32
,HD1232,Zalo,Sale Kim Yến,CTG000369,1,220000,2,340000,06-03-2025 13:27
3925.0,HD1229,POS,Sale Kim Yến,CTG000522,1,1200000,2,2500000,06-03-2025 11:39
,HD1229,POS,Sale Kim Yến,CTG000387,1,1300000,2,2500000,06-03-2025 11:39
,HD1219,POS,,CTG000382,6,735000,12,5329500,04-03-2025 16:42
,HD1218,POS,,CTG000649,6,891000,12,6218700,04-03-2025 16:41
3937.0,HD1216,Zalo,,CTG000387,12,1300000,60,42860400,04-03-2025 15:21
,HD1216,Zalo,,CTG000701,48,630000,60,42860400,04-03-2025 15:21
,HD1215,POS,,CTG000646,1,425000,2,1075000,04-03-2025 15:18
3944.0,HD1209,Zalo,,CTG000716,6,950000,6,5415000,03-03-2025 14:22
3948.0,HD1204,POS,,CTG000456,1,1300000,2,1500000,02-03-2025 18:40
3950.0,HD1202,Admin,,CTG000546,1,650000,1,650000,02-03-2025 10:15
3951.0,HD1201,Admin,,CTG000704,1,450000,1,450000,02-03-2025 10:03
3953.0,HD1199,POS,,CTG000512,1,560000,1,560000,01-03-2025 20:31
3957.0,HD1195,POS,,SP000770,2,350000,2,700000,01-03-2025 10:05
3960.0,HD1192,POS,,SP000846,1,570000,2,1220000,28-02-2025 18:11
,HD1192,POS,,SP000181,1,650000,2,1220000,28-02-2025 18:11
3962.0,HD1190,POS,,SP000538,2,625000,2,1250000,28-02-2025 17:28
3966.0,HD1186,Website,,SP000242,1,1500000,1,1500000,28-02-2025 15:33
3970.0,HD1182,POS,,SP002402,1,514000,2,900000,28-02-2025 12:48
,HD1182,POS,,SP001819,1,450000,2,900000,28-02-2025 12:48
3974.0,HD1178,POS,,SP0001613,1,692000,2,840000,27-02-2025 12:48
3977.0,HD1172,POS,,SP000243,1,220000,2,440000,26-02-2025 20:19
,HD1172,POS,,SP000245,1,229000,2,440000,26-02-2025 20:19
3978.0,HD1171,Admin,,SP000243,0,220000,0,0,26-02-2025 20:01
,HD1171,Admin,,SP000245,0,229000,0,0,26-02-2025 20:01
3980.0,HD1169,POS,,SP000200,2,450000,4,1360000,26-02-2025 19:07
,HD1169,POS,,SP000034,2,400000,4,1360000,26-02-2025 19:07
3986.0,HD1163,POS,,SP000507,1,900000,1,850000,25-02-2025 19:20
3987.0,HD1162,POS,,SP000770,1,350000,1,350000,25-02-2025 18:33
3988.0,HD1161,POS,CTG,SP002475,1,285000,1,235000,25-02-2025 16:52
3991.0,HD1158,POS,,SP002767,1,520000,1,520000,25-02-2025 15:42
3994.0,HD1153,POS,CTG,SP000114,2,700000,5,2065000,25-02-2025 11:30
,HD1153,POS,CTG,SP000149,3,450000,5,2065000,25-02-2025 11:30
3997.0,HD1149,POS,,SP000538,1,625000,1,625000,24-02-2025 19:01
4000.0,HD1146,POS,,HH000598,1,760000,2,1110000,24-02-2025 17:16
,HD1146,POS,,SP000770,1,350000,2,1110000,24-02-2025 17:16
4003.0,HD1141,Admin,,SP000195,1,650000,1,650000,23-02-2025 20:22
4005.0,HD1139,POS,,SP000558,2,415000,3,1100000,23-02-2025 17:38
,HD1139,POS,,SP000490,1,490000,3,1100000,23-02-2025 17:38
4009.0,HD1135,Facebook,,HH000624,1,380000,1,410000,23-02-2025 12:09
4013.0,HD1129,POS,,HH000536,1,644000,1,644000,22-02-2025 17:28
4014.0,HD1128,Zalo,,HH000538,1,831000,1,888000,22-02-2025 17:24
4015.0,HD1127,Zalo,,HH000501,2,290000,2,580000,22-02-2025 16:51
4024.0,HD1118,POS,,SP000538,1,625000,2,1375000,21-02-2025 18:27
,HD1118,POS,,HH000610,1,750000,2,1375000,21-02-2025 18:27
4026.0,HD1116,POS,CTG,SP002778,12,630000,12,7068600,21-02-2025 14:49
4037.0,HD1105,POS,,SP001663,2,600000,2,1200000,19-02-2025 20:37
4052.0,HD1087,POS,CTG,HH000523,1,669000,2,1338000,18-02-2025 14:25
,HD1087,POS,CTG,HH000524,1,669000,2,1338000,18-02-2025 14:25
4055.0,HD1084,POS,CTG,HH000539,1,1070000,1,1000000,18-02-2025 14:20
4059.0,HD1080,POS,CTG,SP000114,0,700000,0,0,17-02-2025 19:54
,HD1080,POS,CTG,SP000149,0,450000,0,0,17-02-2025 19:54
4061.0,HD1078,POS,CTG,SP002356,2,630000,4,1460000,17-02-2025 09:23
4062.0,HD1077,POS,,HH000625,1,380000,2,1450000,16-02-2025 13:39
,HD1077,POS,,HH000539,1,1070000,2,1450000,16-02-2025 13:39
4065.0,HD1073,POS,,HH000624,1,380000,2,760000,16-02-2025 13:26
,HD1073,POS,,HH000627,1,380000,2,760000,16-02-2025 13:26
4067.0,HD1071,POS,,SP002497,1,580000,1,580000,16-02-2025 13:24
4068.0,HD1070,POS,,SP002311,4,280000,4,1120000,16-02-2025 13:23
4069.0,HD1069,POS,,SP000242,2,1500000,2,3000000,16-02-2025 13:22
4070.0,HD1068,POS,,SP0001505,1,500000,1,500000,16-02-2025 13:19
4071.0,HD1067,POS,,HH000627,1,380000,1,360000,16-02-2025 13:15
4072.0,HD1066,POS,,SP002526,1,690000,3,2357000,16-02-2025 13:13
,HD1066,POS,,HH000493,1,1300000,3,2357000,16-02-2025 13:13
4076.0,HD1062,POS,,SP001663,1,600000,2,635000,16-02-2025 13:08
4077.0,HD1061,POS,,SP000415,1,560000,2,976500,16-02-2025 13:05
,HD1061,POS,,SP000490,1,490000,2,976500,16-02-2025 13:05
4078.0,HD1060,POS,,SP002770,1,310000,1,319980,16-02-2025 13:03
4079.0,HD1059,POS,,SP0001617,2,700000,2,1227000,16-02-2025 12:59
4082.0,HD1056,POS,,HH000467,1,1900000,1,1655200,16-02-2025 12:53
4083.0,HD1055,POS,,HH000550,1,410000,1,437000,16-02-2025 12:51
4085.0,HD1053,POS,,SP000181,1,650000,1,600000,16-02-2025 12:46
4086.0,HD1052,POS,,HH000596,1,4800000,2,4500000,16-02-2025 12:45
4089.0,HD1049,POS,,SP000532,1,570000,1,600000,16-02-2025 12:26
4091.0,HD1047,POS,,SP000543,1,735000,1,752000,16-02-2025 12:17
4092.0,HD1046,POS,CTG,HH000611,1,540000,1,500000,16-02-2025 12:07
4093.0,HD1045,POS,CTG,HH000627,1,380000,1,418000,16-02-2025 12:02
